"","X881_dLSC_f1_5.27.2024.d","X882_dLSC_m1_5.27.2024.d","X883_dLSC_m2_5.27.2024.d","X884_dLSC_f3_5.27.2024.d","X885_dLSC_f2_5.27.2024.d","X886_dLSC_m3_5.27.2024.d","X889_LDRG_898_5.28.2024.d","X890_LDRG_1248_5.28.2024.d","X891_LDRG_1095_5.28.2024.d","X892_LDRG_1236_5.28.2024.d","X893_LDRG_1094_5.28.2024.d","X894_LDRG_1249_5.28.2024.d","X896_paw_pool_5.28.2024.d","X897_paw_f_5.28.2024.d","X898_paw_m_5.28.2024.d","X901_SCN_IIa2_5.28.2024.d","X902_SCN_IIa3_5.28.2024.d","X903_SCN_IIb2_5.28.2024.d","X904_SCN_IIb3_5.28.2024.d","X905_SCN_IIa4_5.28.2024.d","X906_SCN_IIb1_5.28.2024.d","GeneID"
"Rab27a",14.643863348004,14.5149949566418,14.743061077124,14.6090465879895,14.7317172585447,14.733273751379,13.1852841379744,13.8700863265662,13.5581040007275,13.4873510596955,13.4807280169745,13.6679727329696,13.9842128120356,14.1580083342587,13.8981134364824,NA,12.8810279012727,NA,12.9279057104789,13.3216744738581,12.8613253963493,"Rab27a"
"Rab27a;Rab27b",15.6118562424818,15.9309794324446,15.8300447292936,15.9106317130152,15.5218424683176,15.5581858343633,NA,13.480777581245,12.8136990354103,12.3854526084294,12.4552886862686,13.657407777778,15.2684908296253,15.369702981929,14.9231696123654,NA,NA,NA,NA,NA,NA,"Rab27a;Rab27b"
"Rab27b",16.6658754721711,16.6231418778254,16.6011573697415,16.671014897909,16.4282267967506,16.7267465832073,13.7820475306363,13.7417827204624,13.447169198868,13.631891696091,13.4857327787113,13.9150460863866,15.955477094085,16.1176187339943,15.9910710924569,NA,NA,NA,NA,NA,NA,"Rab27b"
"Rab28",14.868716812733,14.6844693708817,14.9190491464713,14.9774620835567,14.8070645323432,14.9104383844766,13.921619418972,14.3082997736229,13.7712374401098,13.5814083134067,13.6062826709549,14.0184392888305,12.2285932517829,12.0780006582081,12.6559800978354,15.2653621509221,14.8011416665357,15.3183970348517,14.5283442976645,15.2616179153771,15.1464292483899,"Rab28"
"Rab29",12.8053858997386,12.2799761412814,12.5950830633441,12.5735565970797,12.5427981105957,12.4258715465406,13.9240338161066,14.2955743281899,13.8127694782821,13.4544657852109,13.6640897843381,13.7927807335684,12.6470896106337,12.1496772690222,NA,13.7661920316566,13.7860265782121,14.0892390311811,14.1988823197369,13.8485820090491,13.874917552312,"Rab29"
"Rab29;Rab32",12.9237360178246,13.2628230580725,13.0146743485154,12.9828082363519,13.1630489521145,NA,13.9588336148812,14.106751034679,14.3197920583308,14.0025249710027,14.1762666656341,13.9862598169788,NA,NA,NA,NA,15.1999406783331,15.0317055098005,15.0407648895298,14.9554682879598,NA,"Rab29;Rab32"
"Rab29;Rab32;Rab38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9189447405354,NA,NA,NA,NA,NA,NA,"Rab29;Rab32;Rab38"
"Rab2a",19.2094942366656,19.2129690482449,19.1311160471011,19.3037224850537,19.4096563806982,19.4394221988298,18.4492436238649,18.0150501856147,18.4230155216146,18.1086262699138,18.4250225552732,18.0492207480232,17.8912932702474,17.9723713841941,17.7913780186359,18.6094589315834,18.4950773131567,18.4777103980482,18.4467769374965,18.5081896733588,18.377696691948,"Rab2a"
"Rab2a;Rab2b",19.3890714490428,19.4028312566599,19.1839283112135,19.3614861646379,19.3221336490969,19.5274938648181,18.6407131182048,18.1231763855265,18.2487592109979,18.5388316210329,18.5692105581077,18.4810462154977,17.7932564156234,17.5269413184563,17.6602167812312,17.373121937396,17.442577342526,17.3501399848239,17.3687415589459,17.3720169648952,17.5443076115629,"Rab2a;Rab2b"
"Rab2b",15.4513083056283,15.4699171442704,15.5140283488173,15.480378086035,15.6048329647443,15.6926375034434,15.9165830997299,15.4629731801332,15.2746145124333,15.5389917247065,15.8221770792085,15.4940338316561,13.4974277459994,13.6037538268653,NA,13.9320803808916,13.9041097279992,14.2708628561893,14.2261654601519,13.8574034157683,13.8980440198989,"Rab2b"
"Rab30",15.5463422231954,15.5212104216944,15.4312253371303,15.3058455378478,15.2014863429298,15.4784963560538,14.092219359356,13.7302258752,14.1921580410381,13.9446717230263,13.8534639350087,13.8906677191491,12.0201604664871,12.8824749289155,12.7941498043034,NA,12.3706343042463,12.7909325555484,12.0884491821034,12.5136958614932,12.6841429384894,"Rab30"
"Rab30;Rab35",16.7156403071647,16.7556439255757,16.6003949768558,16.9090023720884,16.9583601317886,16.7496075905133,15.6454944890464,NA,15.7730567646476,NA,15.4819670277206,15.9876082101283,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rab30;Rab35"
"Rab30;Rab35;Rab3b;Rab43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1227325667555,13.2630314706602,12.388399441248,12.8700005318431,12.9536544708439,13.3103997696197,"Rab30;Rab35;Rab3b;Rab43"
"Rab31",16.7209495430014,16.7229309779535,16.7102463418577,16.7048353238786,16.6189783669765,16.7696957477478,14.344126457594,14.6548271427565,14.6344593912313,14.3982364400299,14.5580881291851,14.3906727257156,14.4443805377062,14.2490547042228,14.3085608821986,14.0401778050632,14.0215130023181,13.7442109806918,13.7340903275291,14.0779589472329,14.023607981968,"Rab31"
"Rab32",NA,13.179455067124,13.3314768218596,12.532901338197,13.0294080217351,12.9026012245156,15.5558165587973,15.4226993253376,15.3684347427353,15.2013154566341,15.4119932277923,15.2922866349428,15.5254833376267,15.6340702930235,15.3163064038772,15.8946138503035,15.8598557748255,15.6581417860533,15.7114996250523,15.9086806215491,15.8648092331514,"Rab32"
"Rab33a",15.3245136879231,15.3935023571663,15.4613996098764,15.4319390359392,15.5725029010014,15.5323427156432,14.012094420392,14.0065799699844,13.9052222863643,13.939020122269,13.7942621179214,13.4992274020343,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rab33a"
"Rab33a;Rab33b",16.3079150865887,16.058588873509,15.9600609386819,16.0373976988135,16.0083265425326,16.0363462417258,14.240470863272,14.4749100290987,14.5213059821166,14.4490970459176,14.2019554179338,14.388252780706,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rab33a;Rab33b"
"Rab33b",17.7606007123165,17.8295784874775,17.9209727779536,17.9323723991114,17.9039946212929,17.8391025825318,15.9578652830713,15.9466345378749,16.0202716316824,15.8504954998936,16.2392300503333,15.955233367277,14.5587672694385,14.3930231603347,14.6765950777041,15.7740674842496,15.9915802736874,15.8517640133004,15.7992121868632,15.5784566502426,15.5645445603642,"Rab33b"
"Rab34",14.8212551945043,14.7561268905792,14.7074896228856,14.8076955454557,14.8487392183132,14.8861780950026,15.0111153701369,15.1999645338318,14.7742182105474,15.0444445380904,15.0633018559072,15.1528633636415,13.632563473291,13.5658793327834,13.7954918000279,15.4735984876729,15.5627173956498,15.531140294006,15.5478655602007,15.2895902700129,15.3683912612697,"Rab34"
"Rab35",20.6267785207324,20.6607314033465,20.6244782940926,20.5961324613872,20.4917752055623,20.7134518708072,17.3883407115455,16.8581441599273,17.2307672561795,17.0276590367669,17.2933018509553,16.8798084509264,15.9142559680255,15.9583652231247,15.9503164464804,16.4270355467511,16.2119604822317,16.2757888518523,16.3999354759576,16.4190384643641,16.5269000037322,"Rab35"
"Rab36",11.1066937912037,11.7215051032476,11.5285029486328,11.8492682534646,11.2872506432546,11.9775589892985,12.3227478312088,12.2661950550163,11.7354671748535,11.8745357180675,12.5546991599137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rab36"
"Rab37",15.6151951901295,15.5314398406584,15.5265500388357,15.6385968590723,15.7278305143231,15.6412191704158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rab37"
"Rab38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4952973212801,15.7552792123293,15.5807096033327,NA,NA,NA,NA,NA,NA,"Rab38"
"Rab39a",NA,NA,NA,NA,NA,NA,14.7254808807038,14.435277936472,14.5407270462528,14.6766375008632,14.8816417587404,14.7544189817419,NA,NA,NA,12.7703934138565,12.8085801288897,12.1878190794057,12.0089502791094,12.5224687396741,12.8605089365796,"Rab39a"
"Rab39a;Rab39b",NA,NA,NA,NA,NA,NA,15.0348849165849,15.8235961263171,15.9340455688534,15.5073022216268,NA,15.8517709978496,NA,NA,NA,14.2457309524566,NA,14.8736988302904,14.2928608169623,14.3268507734564,14.6593046955716,"Rab39a;Rab39b"
"Rab39b",16.4864236276847,16.5316884285482,16.712991028625,16.5521724753993,16.5581239113778,16.6621289870481,14.8556506623006,14.8293484067463,14.7669519751653,14.7405512386197,14.9570524798184,14.9366859335768,NA,NA,NA,14.0167853432916,14.4317656466681,14.3575830759706,14.3000361445261,14.4676847840606,14.146099569269,"Rab39b"
"Rab3a",21.0631227522967,21.0780514110178,21.0038884045831,20.9440441343274,20.9983867196906,21.0415073025382,19.3864217324485,18.9427387123261,18.4788657251215,18.4690074683312,18.6409489684169,18.5012810940888,15.6926843334411,15.9460476362265,15.8095523553218,18.8109954341301,18.6337729322977,18.4991174019432,18.6855846616539,18.4901537036105,18.4906786495963,"Rab3a"
"Rab3a;Rab3c",17.2842276726434,17.1118081081018,17.2424856525678,17.3795898953885,17.171440709752,17.2699484830899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rab3a;Rab3c"
"Rab3a;Rab3d",19.2709874386676,18.9970799368283,19.0504700453502,18.6054543030155,18.5342950299356,18.9179737461635,16.6410639032158,16.8101448278833,16.0030786419286,15.5968157900188,15.4775464246122,15.5333449428262,14.8429837407761,15.1008265708957,14.6668786158631,14.717376544358,14.6365339961496,14.556799401577,14.4497934829318,14.4458619476018,14.5587794290405,"Rab3a;Rab3d"
"Rab3b",17.0394007839349,17.1633173696008,17.1484151898684,16.9728174782304,17.0821917074888,17.0989790066095,14.0872431591222,14.8464175183812,14.8488724653862,14.5473588195173,14.5448817905038,13.9667673510033,13.6041014474734,13.7588686180648,12.5978872788497,14.8848173746133,14.7622149085489,14.8516372726221,14.8681777039225,14.722655593616,14.9994583937202,"Rab3b"
"Rab3b;Rab3c",21.3146783835331,21.2194781575772,21.2236670848564,21.0879910752372,21.0098094859646,21.1164137690109,17.3691372298529,17.4586629328678,17.4916104351555,17.2032237196664,17.4123630995082,NA,15.0231739017254,15.2874274191381,14.5679857748595,15.9977793027958,16.3353955889205,16.4596253268902,16.180697848209,16.0709406153061,16.298252345837,"Rab3b;Rab3c"
"Rab3b;Rab3d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1394734121472,15.6710130065003,16.2614944541737,NA,NA,NA,NA,NA,NA,"Rab3b;Rab3d"
"Rab3c",20.1275483919444,19.9983039038567,20.0694465576124,20.0211773424286,20.0704270954423,20.0925559199773,16.2928813350501,16.1436951698393,15.8680383200846,15.6509182615121,15.6216586020105,15.4169861041894,14.7218034347602,14.7774299616596,14.5482017919388,15.2720206564259,14.8597745645206,14.6903928387697,14.6125619248438,14.6127812932524,14.7197657939584,"Rab3c"
"Rab3c;Rab3d",17.5071829629194,18.2853435142564,17.4690057924349,16.9252530742811,16.5280755612214,17.9955684310316,NA,14.8837553983175,NA,14.4938992196642,13.2725233575081,14.0067030096327,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rab3c;Rab3d"
"Rab3d",19.3521073895549,19.1691318224063,19.2568021326524,19.0304085304469,19.0152945532426,18.86993089064,13.78869064475,13.5192554264216,13.9949774973121,13.7530689071554,13.731236953133,13.8363887991967,17.1205528977949,17.1919769639739,16.8868856346281,15.685338611943,15.6139261848822,15.6754577614551,15.5758629545089,15.3506679986421,15.2666597943096,"Rab3d"
"Rab3d;Rap1a;Rap1b",17.3429167121524,17.3427865312585,17.4844689098227,17.697829572242,17.377125783125,NA,14.7946544680531,16.1360979599075,16.5627641379797,15.8397180306058,15.984089079419,15.192913070813,14.893040767853,15.049057232007,15.1236930289706,NA,NA,NA,NA,NA,NA,"Rab3d;Rap1a;Rap1b"
"Rab3gap1",16.3085805733379,16.3300039559063,16.4025848794298,16.4164185847153,16.3444226911362,16.3816474265329,15.8941952470462,15.8458717184995,15.8088938408164,15.9840241676772,15.9814171766411,15.8777922369136,15.159121912181,15.1539508919578,15.1785261817748,14.5528334822641,14.530692700469,14.6503245181714,14.4768215511497,14.5896518515955,14.4465376046303,"Rab3gap1"
"Rab3gap2",18.2563103760329,18.1909797441739,18.2058365950667,18.2901555735649,18.2554286621535,18.195148428605,16.2763432618357,16.5688381417651,16.3938831865553,16.4868719907782,16.3425189035438,16.4607281946585,15.6189375309144,15.5626115383398,15.7302458370319,16.6176547693163,16.5911619828129,16.6471146900049,16.5463166705383,16.5740645599552,16.6304142087078,"Rab3gap2"
"Rab3il1",12.9061189945447,12.5996824150699,12.9441307297913,12.7458398225933,13.1568515783028,12.9848603078143,13.6294363133453,13.2068474264401,13.5947560228112,13.5856160327738,13.4176217482741,13.8397982211525,13.7931536893534,14.0321528597671,13.9585067124813,13.8130805926906,14.0419128739236,14.1338691979272,13.7251517337312,13.66727296117,13.9116246982186,"Rab3il1"
"Rab3ip",13.9657269093428,14.0458479776854,13.6798591475179,13.978618406614,13.7203684438004,13.9806822440435,13.3917291429766,13.5080631202331,13.4270081277561,13.634489322796,13.2995334739999,13.4245027471748,NA,NA,NA,13.5101160196511,13.4464279261815,13.1160758824562,13.2314593172108,13.3248066158012,13.224801947555,"Rab3ip"
"Rab40c",12.8470671363339,12.74721534425,13.1942289801315,12.8556744158112,12.9673271430737,12.9369194578875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rab40c"
"Rab43",NA,NA,NA,NA,NA,NA,13.1395657409079,13.5730909232219,13.6743798769359,13.3754331855545,13.2062756958521,13.250795813202,NA,NA,NA,13.031360042728,13.4180766003301,13.1944198374441,13.3775494696691,NA,13.050585020583,"Rab43"
"Rab4a",16.9419059026684,16.9094936839975,16.9309722240875,16.890460869306,16.8167023417785,16.9624003461428,16.8626033297093,16.8533478874479,17.3159989541952,17.1253721928071,17.1831857213291,17.2644560924411,14.5276214442723,14.5582113135612,14.2515338545335,14.9678333952421,15.2051567267193,15.2778744784709,15.0052951305741,14.8383785433731,14.8888349438636,"Rab4a"
"Rab4a;Rab4b",17.1476004956706,16.9956804483589,17.1925238410396,17.0708610322661,17.2750439774161,17.0084839071775,16.572544606934,16.9479095986679,17.2539359955934,17.0792777378155,16.8869012164972,16.8093775786924,13.7962728716496,13.7724795381938,13.2698104527401,NA,15.2364045964549,15.1681172554058,NA,15.0938591343961,15.3310681270442,"Rab4a;Rab4b"
"Rab4b",17.1877926558378,17.1631045806926,16.9870090482741,17.2023162082943,17.0203204292965,17.2433657107213,17.3316653401337,17.0839762942136,17.2506560324718,17.3985686418345,17.3604985676367,17.3828738736754,13.762670959917,13.8418481071753,13.6961048039463,15.4665166549492,15.5109259988306,15.6702335942877,15.543223125722,15.6222013777458,15.6594981132774,"Rab4b"
"Rab5a",19.2868169540893,19.2612241504482,19.2671774970373,19.0064229827822,19.0686900603928,19.1761133328559,18.7358149972809,18.2282311070322,18.1137758013132,18.0675959752714,18.2010762731351,18.3254568060866,17.8022277303476,17.7506752123589,17.5022915646107,17.2845269691363,17.0192095567298,17.0457049386797,16.9900112667036,17.1967682927399,17.3459400288886,"Rab5a"
"Rab5a;Rab5b",16.4263876170758,16.6414591002632,16.1221101077911,16.6102606999655,16.5599401599215,16.7045791379704,13.8601752380737,14.3361857392813,14.3854445192537,14.5381161648319,15.6325721156682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rab5a;Rab5b"
"Rab5a;Rab5b;Rab5c",19.9293735526079,19.8105216217055,20.114029305237,19.5116939946465,19.9757853434572,19.7862036263253,19.060757426224,18.6563477005773,19.0054555343195,18.8996207022755,19.1874408024808,19.1535906889792,19.2841104964788,19.046232047309,19.4178812376643,18.2879088860269,17.8572254380499,18.2228265807872,18.1917152302181,18.4273879076541,18.5940578205081,"Rab5a;Rab5b;Rab5c"
"Rab5b",17.9493868058769,17.956856232817,17.9772658821346,17.7911214280322,17.7730719510889,17.9907598682694,17.478608232163,17.3161384839165,17.557566203976,17.3992209813977,17.4351916825578,17.4853879306565,16.6939598831402,16.5832517780204,16.474404474573,17.0261824403812,17.0004359874582,16.8991895457187,17.1108039920177,16.9305266273561,17.07760273748,"Rab5b"
"Rab5c",18.8683056225231,18.8102093249288,18.8326635285133,18.6531571873437,18.712528323344,18.6999564977619,18.96904170981,18.6007192194541,18.54590528694,18.4421323701192,18.5676533646008,18.6902306030667,18.465156924036,18.4374244228506,18.3951353226347,17.8864834066699,17.8098240596873,17.8059168120321,17.8652393208057,17.8314280592566,17.7983623373483,"Rab5c"
"Rab5if",14.1945952807639,14.0173652052927,14.1984066713932,14.1542959867726,14.1577021963293,13.3870479855164,NA,14.7232236331887,15.2623921943525,14.8659458710149,14.6859915985372,14.9275696523932,14.5874552409459,NA,14.4553850194288,NA,NA,NA,NA,NA,NA,"Rab5if"
"Rab6a",19.3855256259331,19.3939150451716,19.3318794146087,19.137109128512,19.2814790445661,19.4133623780728,18.9955023042454,18.8214934530109,18.7153769497955,18.743923578226,18.7535617311829,18.7435920622096,17.4012736217548,17.4374920101254,17.4173546075685,17.5815738630484,17.7620975998424,17.6949272345437,17.8217251886861,17.6330115585338,17.9024679687382,"Rab6a"
"Rab6a;Rab6b",19.762659172492,19.6664156410132,19.7946220099113,19.6927380075831,19.8027661721696,19.8072377772648,18.278203610755,18.4341303943727,17.8558583900857,17.877655343289,17.8471726843912,18.2110860723096,17.5393325271462,17.721062167357,17.8529940136071,17.9218592646231,17.9937779081992,17.9402819604103,17.9668140435924,17.9626871024409,18.2249090800067,"Rab6a;Rab6b"
"Rab6b",18.3588711190681,18.2487404441757,18.2372832879832,18.3218162319339,18.1974803584191,18.351932434404,17.1465664921276,17.0162034927692,16.8798565408276,16.8024453569894,16.9270521700865,16.9447994362365,NA,14.3565276244426,NA,17.291161031189,17.2929447614883,17.3461472267007,17.3309946104217,17.2319446582081,17.4880664841965,"Rab6b"
"Rab7a",19.2484607316017,19.3050513376876,19.2992746053043,19.1609075981347,19.2105959168174,19.2164107447828,19.3854255149895,19.328187507061,19.3953211986837,19.3161653198367,19.3013113025554,19.2378648557865,18.7565376580575,18.6922968726052,18.7012839206879,18.7942881166764,18.8106670709372,18.8087154388643,18.7814284489925,18.8007642308525,18.8941033170655,"Rab7a"
"Rab7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9385527599469,13.4002431149456,12.9165256170869,NA,NA,NA,NA,NA,NA,"Rab7b"
"Rab8a",16.5785552610217,16.6451711633511,16.6216475453111,16.6435906361869,16.6119732863202,16.7002946867828,15.6593223645135,15.8237562186414,15.7129895905832,15.7087467691772,15.507439988784,16.0793036207649,16.5973242635418,16.5029484483232,16.4293784808853,15.4569813939325,15.5704587286858,15.5803295994587,15.5277093250333,15.5724593284634,15.6178486208171,"Rab8a"
"Rab8a;Rab8b",15.6805794240625,15.671724105326,15.7675398047915,15.6531139492258,15.3773425841607,15.7881542037816,14.3927359804447,15.0155766099392,14.6819239260578,13.9899746297417,14.387518695577,14.5423875425725,14.6698705187207,14.7092992527122,14.6175765127554,12.8439544102827,NA,NA,13.0644295406507,13.0070763373193,NA,"Rab8a;Rab8b"
"Rab8b",16.6149374109065,16.6797635565593,16.7622733484233,16.6427254106734,16.5836974135292,16.780703085362,16.8514946444503,16.8087752913377,16.7799672188423,16.5841398324429,16.9163334993698,16.7241190470556,16.284538237589,16.3172703557908,16.1504116705437,17.2478801056433,17.236472545412,17.1988143864512,17.2118385356864,17.2594426371951,17.2618227852807,"Rab8b"
"Rab9a",14.8825646541788,14.9172840273548,14.8402662115221,14.7438693760118,14.8951763135209,14.8897351934187,14.783111168359,15.1209379666545,15.275500147562,15.1382074627156,15.0162394537905,15.0100405422393,14.9936555110886,15.0457245554047,14.9903036491937,13.5158741792684,13.642806999496,13.5989579457341,13.6606570300163,13.7170655407139,13.6526934495828,"Rab9a"
"Rab9b",15.9900887812121,15.9458866666867,15.9355672055777,15.668947748277,15.8464371939219,15.7864394192276,15.3310666231103,15.50961781263,15.137866629763,15.5116613750972,15.3406274012223,15.2747840295872,NA,NA,NA,13.6488518788001,13.4057132145644,13.6223836194664,12.9617227966206,13.804957832546,13.9074446494098,"Rab9b"
"Rabac1",14.4354814482379,13.7968203840056,14.3607030817656,13.3464306262189,13.9863664903442,NA,15.6832944500598,15.965224106829,15.0902278848306,15.3156804473296,15.3535408019224,15.6329977361091,14.2227629308223,13.4456325550051,14.2593933728663,NA,NA,NA,NA,NA,NA,"Rabac1"
"Rabep1",18.3755318940877,18.2572804123707,18.102978262814,18.224814575421,18.2958995409371,18.1052017160035,16.5429668656369,16.4485494771366,16.4022424558109,16.5401380722841,16.511803775588,16.467111638599,13.5534963400347,13.7173101631352,13.3841599086017,15.5908070344877,15.6471080044644,15.6387321980452,15.5512088495826,15.6027765420232,15.5809571310226,"Rabep1"
"Rabep2",14.3255893474034,14.2806424925736,13.9991627650449,13.9032682847039,14.2875809382729,14.1529442610435,14.7145014724267,14.7270391031121,14.5399682172215,14.762416947023,14.6400588393846,14.7625423370402,16.0302961010094,16.1856583093478,15.9481704846424,14.6692852223389,14.744944374728,14.7630715119584,14.4959473085866,14.6726858461247,14.6840818526224,"Rabep2"
