"","GeneID","X170_SCN_T_m_4","X175_SCN_T_f_5","X177_SCN_T_f_6","X178_SCN_T_m_1","X181_SCN_T_m_3","X197_SCN_T_f_1","X171_SCN_T_f_2","X183_SCN_T_m_2","X185_SCN_T_f_4","X187_SCN_T_f_3","X173_SCN_TC_f_1","X174_SCN_TC_m_5","X182_SCN_TC_m_3","X186_SCN_TC_m_4","X191_SCN_TC_f_3","X193_SCN_TC_m_2","X194_SCN_TC_m_1","X199_SCN_TC_f_2","X189_SCN_TC_f_6","X198_SCN_TC_f_4","X201_SCN_TC_f_5","X195_SCN_TC_m_6"
"2490","Tjp1",11311.2865,10714.33379,9185.144424,11611.08608,10823.03837,10393.69243,10276.03916,12537.49139,11915.37856,11144.93198,15808.00645,16657.54115,15608.9792,15946.39381,15624.15546,16442.6932,16838.05523,14529.48756,14256.27237,14312.29474,16500.649,17230.90476
"2491","Tjp2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2359.880153,7368.769021,2253.017956,4237.59,3109.73081,NA,5666.69041,NA,NA,2414.66928,NA,NA
"2492","Tkt",63948.86188,63040.61877,59545.83715,61126.93738,61667.73964,60657.81801,63736.89963,60395.18594,61107.09476,61853.45418,8766.037939,36169.58009,8543.29284,7956.584654,9752.299187,8215.310897,8174.968539,7154.980289,9692.8111,9179.87211,8607.478476,8379.982223
"2493","Tln1",49691.46492,48763.97658,48665.17473,50667.70054,49249.37742,47440.64266,46563.39095,42769.77412,44294.68224,47000.42828,10264.7419,15771.6516,12570.22801,13189.432,11338.97344,12068.27372,11904.53809,12577.22431,10282.46643,10946.52925,11385.98688,12471.92411
"2494","Tln1;Tln2",41056.07976,27734.80865,39134.84999,35054.93214,45125.11108,38342.66194,34024.49859,29397.1013,34981.89564,34769.77564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2495","Tln2",33007.73863,32971.72658,31991.51907,36537.68194,37171.1061,32455.45734,35530.42232,33557.2487,35287.60258,35093.06037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2496","Tm9sf3",11713.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2497","Tmem263",30386.20351,26060.264,29611.27118,23228.53191,28382.36343,27979.45368,25996.1,25981.35248,28647.90283,23061.73602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2498","Tmem65",NA,NA,NA,NA,1923.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2499","Tmem79",6520.351267,NA,4358.148529,4511.950505,4774.126558,NA,6123.159367,NA,NA,8686.186867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2500","Tmod1",94632.46974,100239.8647,102221.3023,117982.3837,112510.3852,104127.3546,104193.3411,90644.02674,107459.3843,97781.91641,4277.281234,2867.122323,NA,4221.628222,1944.180402,NA,NA,NA,3424.954221,3367.307276,NA,2833.64659
"2501","Tmod1;Tmod2",178476,232899,194207,96871.7,130793,158954,223897,238234,261855,203833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2502","Tmod2",62668.52909,62836.4865,63760.9825,56645.4735,56941.13912,68148.69095,72491.44637,64315.87728,67145.42938,78058.51911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2503","Tmpo",17270.88714,18244.5322,16067.65156,18504.76153,16650.44916,12483.9256,16819.59258,21048.94644,14133.85472,19645.2372,15203.35587,14463.057,11537.44382,10985.17565,15092.50202,14363.53614,12226.18944,14831.53089,11270.57988,10150.5758,12837.56439,15222.24068
"2504","Tmprss13",52478.3,70101.7,68490.1,92686.1,84151.2,71925.2,22199,23364.3,39449.1,56995,48334.2,97091.1,NA,NA,NA,NA,131144,35737.1,71006,19728.7,34620.6,91032
"2505","Tmsb10;Tmsb4x",111151,157481,162645,88940.3,113660,160674,163748,153266,165930,104160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2506","Tmsb4x",15114.36838,17211.77052,16156.6936,13987.7292,19955.52209,11791.67509,9158.555592,NA,10106.06647,14849.99671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2507","Tmx2",15874.08232,18056.40764,17458.60198,12550.3917,17958.4518,17078.76628,19266.50055,13969.43957,21234.32531,19557.98949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2508","Tnfrsf1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15989,NA,14921.3,NA,NA,NA,NA,NA,NA,26334.3
"2509","Tnfrsf21",11244.3,11337.15466,4233.91,7737.835413,7901.304394,6943.287588,9885.87,12440.29003,10824.9,8330.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2510","Tnk2",NA,2537.66,2144.94,NA,NA,2071.35,3203.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2511","Tnks1bp1",77658.72231,67758.02364,66486.04244,75630.61279,76973.40655,67541.86159,67976.34327,72487.63753,67813.48108,67620.41285,6888.037093,6036.417749,4342.778983,8877.532112,5176.8785,4083.77508,5027.438215,3651.260017,5731.489515,6899.699445,5789.474159,6434.532976
"2512","Tnpo1",11624.06417,8133.34344,9178.215672,10088.98718,11517.5032,7871.688071,10768.7567,13645.92288,9641.91747,9726.290712,NA,4849.18,NA,NA,NA,4438.02,8045.9,NA,NA,NA,10396.8,7201.83
"2513","Tnpo1;Tnpo2",12953.15219,7874.144501,11436.03127,10095.50771,14463.2503,9622.487674,10159.96251,5336.159815,9010.396838,13647.23386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2514","Tnpo2",13321.05083,9840.088875,9354.990461,7897.622554,8863.298921,10115.34713,10068.98382,12657.58562,12205.75089,8517.811177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2515","Tnrc6b",NA,NA,4301.25,NA,2309.15,NA,4764.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2516","Tns2;Tns3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13691.7,14407.2,14303.9,14927.6,16008.4,15160.8,11563.7,14490.6,16587.3,NA,10477.1,15224.9
"2517","Tns3",38418.08355,42445.15775,22083.04221,37071.8291,41762.01323,32221.04451,34581.6,38052.5,39452.5,36825.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2518","Tom1",9718.040039,12221.09135,9322.814303,8577.28726,10194.66006,9798.657049,8998.941587,7953.194231,8588.188215,10288.36195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2519","Tom1l2",44917.06859,55817.38853,40575.96299,36399.61667,36019.8453,38974.69942,44596.96305,45308.58851,46583.76426,45056.90377,NA,5283.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2520","Tomm20",52871.08506,44026.87823,38882.3748,34193.26104,34612.17707,33603.97583,44170.99889,51653.66572,49951.85134,51410.62122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2521","Tomm34",13415.30018,11521.39284,10292.9359,12955.2172,10576.6783,14521.69292,12923.24999,12790.66992,15188.26474,10680.03829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2522","Top1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4934.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2523","Top3b",NA,NA,NA,5137.62,7148.54,NA,NA,NA,8701.66,8784.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2524","Tp53bp2",NA,NA,NA,NA,NA,NA,NA,45312,51249.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2525","Tpd52",159330.8769,187375.2079,206165.4634,193382.0715,198504.4138,205923.4152,206004.9831,121935.5588,199109.8827,176426.3334,11121.57258,10935.19796,7631.601772,14987.6376,2919.596557,3084.78808,3042.026577,NA,7578.889075,6872.616218,3086.550027,NA
"2526","Tpd52l2",95125.37472,93632.68651,89730.80969,79476.47241,92193.0378,75745.06283,100831.4406,72627.80028,96466.56846,89328.71314,8521.371571,22680.25227,6358.91759,14892.99012,6706.358488,7493.272813,9185.91248,8947.724017,12672.9,10831.19273,9721.69,12664.43363
"2527","Tpgs2",16002.5,18551.4,20980.56218,15330.55514,19460.4,18480.84841,18029.4,12853.3,17335.9,18495.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2528","Tpi1",16272.89546,7473.778517,7029.773888,12292.45472,15491.45839,14160.04484,6874.161112,10326.11878,7737.849846,10217.53944,3768.454131,52284.62682,3140.429631,4909.525982,3480.242858,3823.357302,4958.139612,4238.890793,6456.188011,3572.645779,3181.584024,5923.056162
"2529","Tpm1",13879.01871,11464.77464,11320.19466,7916.008596,23279.74469,14066.50713,14236.76972,9892.6208,11703.76687,10834.40428,NA,NA,3648.96,NA,NA,3314.6,2935.64,NA,NA,NA,NA,NA
"2530","Tpm1;Tpm2;Tpm3",21314.1,30961.6,26851.8,32951.8,34130.2,33603.8,25331.5,21807.4,26531.1,34393.8,9420.131742,NA,10975.05923,10414.57101,9183.45,7749.193808,8677.875158,8468.839518,NA,6454.19327,8313.96794,9925.39
"2531","Tpm2",NA,NA,17936.7,28611.7,26636.3,38908.3,NA,NA,NA,NA,7362.79,NA,5235.97,NA,3738.09,4094.03,6107.13,5113.06,7758.12,NA,8043.04,6922.18
"2532","Tpm3",12631.3,8188.09,7477.29,9722.17,13607.3,10581,5349.08,13172.4,NA,NA,6797.3,27993.1,9202.77,6882.89,9222.25,10345.8,8837.48,8354.86,NA,6173.88,10427.4,5721.22
"2533","Tpm4",NA,NA,5899.56,NA,NA,9479.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2534","Tppp",30483.6163,30447.04688,27446.01401,20991.35114,25750.75393,30925.92392,33069.28539,31322.51587,41146.4384,37146.48581,3210.99,NA,NA,3257.43,NA,NA,NA,NA,3891.63,NA,NA,NA
"2535","Tppp3",3212756.444,3143965.652,3327887.361,3433346.532,3557966.312,4108530.606,3595375.971,3131719.542,3601552.039,3535265.188,184809.6493,168462.8965,164819.8299,307841.5088,132046.3316,115165.8008,109652.1324,131093.8707,166965.887,166254.6094,122588.2453,127339.044
"2536","Tpt1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492.15,NA
"2537","Tradd",3918.88,NA,4382.2,NA,3400.18,4306.26,NA,NA,NA,6598.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2538","Trap1",79003.50499,64941.72501,54729.22745,49879.18235,62727.48068,62547.00918,60595.50332,67153.01172,69193.99983,77555.29982,21635.6,NA,NA,NA,NA,NA,20230.6,NA,16476.9,16493.2,20558.8,21626.5
"2539","Trappc10",6630.274379,5790.703769,5963.836561,5481.393502,4559.622392,6486.459217,5590.176362,7892.107666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2540","Trappc12",14054.58674,13123.52372,17296.99774,15331.88412,18214.8801,14539.35961,13139.37392,11920.44888,15651.51397,15773.45506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2541","Trappc9",4031.79,NA,4314.94,NA,4751.65,2838.05,6880.96,NA,NA,7462.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2542","Trarg1",76284.8,93914,94837.30986,98603.32411,90750.94848,104238.9256,69055.52529,99632.94871,86050.9101,91631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2543","Trim12a",NA,NA,6764.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2544","Trim2",23495.97909,20701.47889,20575.29317,27299.17504,20919.5474,24275.13378,15177.97532,26364.5866,19114.60577,19495.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2545","Trim2;Trim3",NA,NA,NA,10921.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2546","Trim25",40484.4,40264.86135,39305.43684,31280.67893,41547.61434,40973.64883,44191,38444.4,45733.3,39267.14245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2547","Trim28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2952.06,NA,NA,NA,1894.64,2719.24,3271.78,2079.39,NA,NA,NA,3267.19
"2548","Trim29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77844.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2549","Trim3",17119.81791,16153.79616,14027.902,16096.36124,16371.94822,14223.14151,15366.17552,16659.48844,15739.2811,18955.62857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2550","Trim36",8330.056108,10851.21929,8718.728431,8395.755418,10004.95091,10693.37602,10579.18465,9545.128653,13355.17374,10658.31402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2551","Trim47",154370,NA,NA,NA,NA,112501,NA,NA,NA,211332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2552","Trim56",8475.36323,10092.39196,7299.990282,5925.919379,5635.994222,6667.279199,8338.024077,5867.743062,10541.99975,9161.494735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2553","Trim67",6815.681069,8549.564892,3897.887418,7249.775029,8539.930372,7125.693068,7817.337117,NA,6578.552033,10052.15969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2554","Trim9",25109.84431,30790.4665,38721.02982,42451.04075,36514.04782,33932.57203,30638.18443,23494.9697,30321.81281,31446.1143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2555","Trio",11246.22185,11408.23818,10778.32833,8165.488641,8879.843051,12071.25296,9644.259524,11411.46452,11201.76341,11784.07663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2556","Trip4",10788.04356,11927.4866,11499.44318,9585.894923,9122.435274,11355.81083,9824.709078,13308.09733,9028.818922,12850.89533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2557","Trpc7",NA,7883.54,8820.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2558","Trpv1",126494.0477,110783.0766,119183.799,141508.6485,133490.0855,123562.8269,116177.5097,99679.295,126866.5423,111946.5824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2559","Trpv2",5399.77,5824.88,7314.62,3632.78,5750.4,7967.64,5534.76,7072.03,9171.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2560","Tsc1",9343.72494,8239.284346,5444.489508,4781.663697,5990.593675,5153.414852,9373.67069,5939.268259,9942.924363,6963.193736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2561","Tsc22d1",9375.66,15151.2,8960.95,11407.5,5713.05,12090.9,12270,NA,8302.24,11746.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2562","Tsc22d1;Tsc22d3",13987,17487,17239.6,NA,NA,12472.2,17510.4,13969.9,13876.2,14960.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2563","Tsc22d3",9224.95,19216.3,13602.6,7053.68,7477.2,15530.9,14768.7,NA,12273,19146.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2564","Tsn",NA,3241.69,5709.53,13754.3,6559.05,NA,NA,NA,NA,NA,NA,3725.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2565","Tsnax",NA,NA,7484.58,NA,10134.9,10190.3,6877.49,NA,6916.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2566","Tspan15",8786.613325,8889.09489,7010.806197,10735.42132,8960.741463,8719.689806,NA,8986.190338,8058.470139,4799.821691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2567","Ttbk1",7799.234943,10129.35258,9757.900663,6658.030712,8412.148301,9018.829088,10980.49969,11143.40852,9243.257609,12522.58643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2568","Ttbk2",4658,NA,4800.66214,4608.625846,7532.958586,3953.672116,NA,NA,8053.603415,7392.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2569","Ttc1",81769.19017,78892.90349,77511.69626,79892.83328,67175.15155,76600.28301,81638.92867,67680.25604,88359.93608,84064.62112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2570","Ttc19",NA,22748.6,14647.1,NA,6138.74,15824.5,NA,NA,NA,18368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2571","Ttc9",26629.47948,31472.24866,31008.91382,20298.80388,18875.37266,29528.15643,22176.29689,17648.39638,23786.118,28237.00591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2572","Ttc9c",NA,NA,8691.88,NA,NA,8279.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2573","Ttl",14061.63746,14651.0837,16234.00867,19292.95629,19432.98257,15533.21552,14912.93811,12526.02502,16157.71141,16840.60315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2574","Ttll6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2192.59,NA,NA,NA,NA,NA,NA,NA
"2575","Tuba1a",6052526.324,6209226.494,6316527.184,5762731.572,5857476.029,6329454.46,6392865.027,5995366.447,6611549.058,6932280.451,219010.0116,265664.4285,219406.101,214585.6172,110876.0704,81555.66268,123474.6038,102226.5318,179492.9829,350164.3869,116654.8262,143556.1745
"2576","Tuba4a",4095167.541,3964155.492,3950537.81,3591530.496,3285764.803,3612353.731,4486277.278,4460531.608,4858229.198,4040463.259,134368.1792,154669.4535,101427.9329,151274.8774,45498.17867,43434.27519,46557.95534,52885.69363,90570.26227,78946.31415,58230.86315,56671.51003
"2577","Tuba4a;Tubal3",1286639.775,1590836.423,2036915.822,1679683.674,1602745.886,2042614.066,1475009.502,1229012.702,1946051.76,1605322.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2578","Tubal3",9077.54,5050.68,4863.31,11615.4,1641.24,6336.69,21210,13326.4,32439.8,NA,NA,NA,2030.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2579","Tubb2a",8319.572831,NA,3927.5363,5940.57628,8297.788015,8695.299574,4987.601382,NA,NA,5529.828233,NA,14189.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2580","Tubb2a;Tubb3;Tubb4b;Tubb5",47658.3773,47946.15494,54625.81743,55356.24614,57057.98774,64698.04658,47656.28816,48709.58273,48585.49659,50378.72117,6382.253725,NA,7577.453134,7254.88136,4925.445332,6235.362421,10128.38972,10101.69412,6618.774762,7132.198806,9862.513033,7717.46209
"2581","Tubb2a;Tubb3;Tubb4b;Tubb5;Tubb6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8322.755874,NA,11596.56553,13779.07245,10877.66967,9345.695668,13056.15436,8500.912462,9868.937293,10806.17809,10935.75049,13117.80618
"2582","Tubb2a;Tubb3;Tubb5",153919.9576,150106.4206,131962.3201,119539.1647,175757.8403,136505.54,110350.9151,116689.9446,95921.57287,190347.2044,7629.848052,NA,9621.867605,8539.308433,8373.960549,11323.69636,14183.85716,8836.450357,7077.272233,9171.786419,10496.89387,13110.01736
"2583","Tubb2a;Tubb4b",11510,3827.66,NA,3823.26,NA,NA,NA,NA,7614.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2584","Tubb2a;Tubb4b;Tubb5",42526.74569,24622.0318,25186.99479,40887.66341,58294.27734,48623.22436,31769.7,NA,39446,30363.2,9235.534645,NA,8146.505451,9664.5,8187.73,7558.86,8620.464104,5888.677061,7810.09,8034.077442,7042.278252,6850.4
"2585","Tubb3",171999.3025,115234.0782,127576.8986,142529.7763,136780.9329,139678.7692,116078.104,179972.7522,155045.8589,134244.2392,19102.27109,27177.98546,NA,12400.86962,7596.870636,9477.86,NA,11406.7,NA,NA,NA,NA
"2586","Tubb3;Tubb4b",36463.15382,26229.73107,31900.36592,20721.9449,36589.59688,30576.79684,33717.52951,11812.54952,12359.53151,34491.80428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2587","Tubb3;Tubb4b;Tubb5",23884.6,16622.9,19781.9,11988.6,23919.1,NA,16632.6,23548.3,22518.4,22601.1,NA,NA,6592.667088,5817.068231,5874.105392,5813.100745,4914.194848,5560.311122,NA,4145.673043,NA,5341.212099
"2588","Tubb3;Tubb4b;Tubb6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4855.767863,1924.736703,5826.39,4019.77,6641.402419,NA,NA,NA,NA,7683.27
"2589","Tubb4b",28935.98646,19148.44575,21154.60499,22561.47078,36372.27296,27309.74973,16051.59898,20546.29561,12733.27351,23204.5288,5227.59718,NA,6114.787437,8206.290516,8072.343811,6547.99795,7281.479067,6203.938476,NA,5469.464769,4193.081125,8614.092731
"2590","Tubb4b;Tubb5",1429.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,2086.16,5354.18,NA,NA,3012.49,3007.43,6727.95,4665.14,NA,NA,11301.5,3869.08
"2591","Tubb5",14215.58905,10489.59092,9978.623869,12786.61853,20115.78205,12491.68194,10100.0525,9711.8802,8772.224979,8255.596878,4947.615723,NA,6920.203343,3582.420438,4120.227573,5387.191811,NA,4269.815629,4107.293246,5693.703851,5680.844211,3934.199098
"2592","Tubb6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9998.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2593","Tufm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19296.04889,9046.907941,10534.09063,6803.315196,10496.71854,8269.697906,8080.175359,NA,5922.014363,8995.632678,8813.533136
"2594","Tulp3",10998.13531,9490.729013,8086.123624,7038.253257,9694.809755,9070.258101,9890.97106,11827.23062,10435.17146,16221.11249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2595","TurboID",1608321.257,1219474.053,1082210.045,1060285.273,974660.5612,1375345.716,2675112.869,1993860.072,2220225.301,1445894.913,64546.07742,33249.22146,35011.04915,58463.10126,16550.05498,16531.57524,20112.12418,17626.59847,41238.40137,49048.82802,22502.19601,23792.77258
"2596","Tusc2",6611.24,14058.2,11135.9,7049.6,5121.61,10431.1,11667.4,9120.58,14915.7,10507.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2597","Twf1",28914.60677,44392.85229,52183.7299,35279.86769,40265.9613,47160.6897,46804.17656,33568.80294,45143.60917,54167.59926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2598","Twf2",6271.244292,6779.946728,9131.983768,9805.161885,8096.041223,10353.14058,7932.675589,9876.548839,12640.81857,5148.607919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2599","Txn",10597567.66,11244841.37,9839467.529,10287330.01,10663547.15,10544386.86,10418503.36,9964703.349,10685141.82,11618479.48,564319.1,NA,654352.4188,554671.0275,549786.7676,566078.9101,630438.45,558175.1079,582166.1437,533255.8637,479423.5156,600554.07
"2600","Txndc9",7205.08,NA,8245.61,NA,6041.29,10012.9,14113.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2601","Txnl1",15400.32387,18601.18529,17039.17558,17152.79641,13816.87717,16330.57603,21274.22417,13977.09342,13608.00132,18941.42143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2602","Txnrd1",10683.52944,9987.987895,9712.134675,7290.199606,7791.451849,8571.280468,10504.67119,10293.68889,8626.250804,10961.92129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2603","U2af2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733.234,5755.12,1328.72,NA,NA,NA,1265.96,NA,NA,NA,NA,1820.08
"2604","U2surp",9525.6,21225.1,NA,NA,13135.9,9945.66,11578.4,8143.88,12077.9,13652.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2605","Uba1",23598.25039,23939.58964,23089.97333,22101.66901,23199.13141,25724.31859,26345.36582,23576.80592,21769.70201,26242.92488,NA,12651.1,NA,2273.67,NA,NA,NA,NA,NA,NA,2210.3,NA
"2606","Uba1y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2698.71,2735.29,NA,NA,NA,3435.29
"2607","Uba5",NA,9274.817931,7674.896292,6408.643906,5613.352208,12405.72072,11344.53283,NA,9212.333079,9846.827326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2608","Uba6",39884.85244,47360.17689,57394.93325,46491.85433,43771.17508,52441.54249,44786.48699,35753.80748,47270.26122,48172.47467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2609","Ubap1",22773.6567,22219.56008,18084.1952,12275.32103,17762.03515,12739.89585,22451.02326,13338.59498,15074.40392,21092.5293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2610","Ubap2",12064.19387,11000.04743,9524.443548,14373.47266,12112.89933,10786.95416,13378.71314,8761.074777,11305.10556,11152.69186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2611","Ubap2l",14895.44383,9083.027376,12383.37989,10370.86487,11016.71371,11760.44326,11348.13275,10976.26756,12409.55559,10127.62409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2612","Ubash3b",12271,15443.4,13405.8,12157.3,17342.8,13810.2,13771.8,10927.1,14279.35699,14171.04881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2613","Ube2j1",NA,NA,NA,NA,7470.40438,6512.561171,6595.091775,3776.991346,7757.919718,5027.9521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2614","Ube2k",NA,NA,2855.39,3537.82,3833.57,3814.06,4029.63,5391.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2615","Ube2m",83001.72933,107405.2692,112329.7964,84943.43894,75286.21917,97898.97505,89582.85685,75803.96908,95503.76229,95210.21103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2616","Ube2n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.12,NA,NA,4879.961765,1698.41,2644.07,2724.32,2383.99,3800.31,2480.659741,NA,3818.5
"2617","Ube2o",47000.63654,41028.50226,47914.66952,51123.52975,46209.46847,44984.50797,46031.89473,45825.86183,44109.59331,43337.36541,5937.24,NA,NA,7695.9,861.637,NA,NA,1416.98,4960.93,3475.41,NA,NA
"2618","Ube2q1",13296.87266,12794.84307,11766.96627,9480.951152,8983.503056,12904.11218,15300.65756,7714.258882,13409.06012,12678.39337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2619","Ube2q2",NA,NA,27395.8,NA,NA,18546.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
